Summary level,Program label,Program,Sub-program,Name,Id2,hcv_sub_units,% Occupied,# Reported,% Reported,Average months since report,% moved in past year,Number of people per unit,Number of people: total,Average Family Expenditure per month ($$),Average HUD Expenditure per month ($$),hcv_annhhinc,Household income per year per person,"% $1 - $4,999","% $5,000 - $9,999","% $10,000 - $14,999","% $15,000 - $19,999","% $20,000 or more",% Households where wages are major source of income,% Households where welfare is major source of income,% Households with other major sources of income,% of local median (Household income),hcv_pct_vli,hcv_pct_eli,% 2+ adults with children,% 1 adult with children,% female head,% female head with children,"% with disability, among Head, Spouse, Co-head, aged 61 years or less","% with disability, among Head, Spouse, Co-head, aged 62 years or older","% with disability, among all persons in households",% 24 years or less (Head or spouse),% 25 to 49 years (Head or spouse),% 51 to 60 (Head or spouse),% 62 or more (Head or spouse),% 85 or more (Head or spouse),hcv_pctmin,%Black Non-Hispanic,%Native American Non-Hispanic,%Asian or Pacific Islander Non-Hispanic,%White Non-Hispanic, %Black Hispanic,%White Hispanic,%Other Hispanic,% Hispanic,% Multiple Race,Average months on waiting list,Average months since moved in,% with utility allowance,Average utility allowance $$,% 0 - 1 bedrooms:,% 2 bedrooms,% 3+ bedrooms,% Overhoused,% in poverty (Census tract),% minority (Census tract),% single family owners (Census tract),Congressional District,CBSA,PLACE,Latitude,Longitude,State,PHA Total Units,HA category
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 014700,42095014700,34,91,31,100,5,13,2.7,85,486,674,19241,7017,3,23,10,26,39,65,3,32,30,90,52,3,58,94,61,28,50,14,10,61,23,6,-1,71,61,-1,-1,29,-1,10,-1,10,10,19,92,100,195,23,26,52,10,10,42,32,NA,10900,21648,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 015201,42095015201,68,65,45,100,5,7,2.8,124,297,711,12594,4571,2,41,24,12,20,18,-1,73,20,98,82,9,42,84,49,42,75,23,-1,51,22,27,-1,18,9,-1,2,82,-1,7,-1,7,0,52,112,93,168,27,18,56,18,11,7,55,NA,10900,04032,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 015300,42095015300,11,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,00244,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 015400,42095015400,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,47896,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 015500,42095015500,14,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,05152,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 015600,42095015600,41,65,27,100,6,11,1.9,51,367,712,14895,7886,4,27,27,23,19,22,-1,74,26,96,74,4,33,63,33,60,57,41,-1,48,26,26,-1,4,4,-1,-1,96,-1,-1,-1,0,0,35,111,93,162,33,22,44,33,13,7,44,NA,10900,58696,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 015700,42095015700,43,66,29,100,4,3,1.7,49,345,724,15282,9044,-1,32,21,18,29,10,3,83,27,97,62,3,24,90,28,50,53,39,-1,28,14,59,21,3,-1,-1,-1,97,-1,3,-1,3,0,-1,139,100,160,55,31,14,14,7,6,51,NA,10900,XXXXX,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 015801,42095015801,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 015802,42095015802,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 015901,42095015901,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 015902,42095015902,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 016001,42095016001,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 016100,42095016100,29,65,19,100,5,-1,1.6,30,246,710,10805,6843,6,35,41,6,12,16,5,68,19,100,84,-1,16,89,16,38,36,27,-1,26,16,58,5,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,143,95,134,53,42,5,16,8,6,71,NA,10900,80800,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 016201,42095016201,90,67,61,100,4,8,1.9,114,386,706,15614,8355,-1,17,40,16,28,20,-1,75,27,95,69,5,20,77,21,63,57,38,-1,33,30,38,3,8,-1,-1,2,92,-1,7,-1,7,0,18,98,97,129,57,26,16,8,12,7,36,NA,10900,54696,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 016202,42095016202,21,66,14,100,4,7,2.9,40,371,709,14804,5181,-1,23,38,15,23,29,-1,64,24,93,71,14,50,100,64,42,50,23,7,64,14,14,-1,21,14,-1,-1,79,-1,7,-1,7,0,-1,125,93,185,14,50,36,14,5,6,49,NA,10900,54696,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 016300,42095016300,42,68,29,100,6,3,1.6,46,313,703,13954,8797,10,10,38,24,17,10,-1,90,27,100,62,-1,14,86,14,50,35,30,-1,17,24,59,14,21,3,-1,-1,79,-1,17,-1,17,0,-1,115,24,161,76,10,14,7,9,8,61,NA,10900,54872,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 016400,42095016400,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 016500,42095016500,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 016600,42095016600,46,66,31,100,5,16,2.5,78,360,709,15441,6137,6,16,23,32,23,23,-1,74,25,100,71,3,45,97,48,25,36,15,-1,52,13,35,3,26,16,-1,-1,74,3,6,-1,10,0,6,93,100,179,45,10,45,3,13,11,41,NA,10900,04432,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 016700,42095016700,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,21400,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 016800,42095016800,76,66,51,100,5,4,1.6,80,343,709,13932,8882,4,27,39,20,10,18,2,80,25,96,73,-1,24,75,22,66,53,44,-1,31,31,37,8,4,4,-1,-1,96,-1,-1,-1,0,0,9,137,100,140,61,27,12,6,12,5,36,NA,10900,52808,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 016902,42095016902,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 017000,42095017000,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,74232,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 017101,42095017101,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 017102,42095017102,38,68,26,100,4,8,1.2,30,310,704,14182,12291,-1,23,38,31,8,-1,-1,100,27,96,65,-1,4,92,4,100,13,27,-1,8,4,88,15,12,-1,-1,-1,88,-1,12,-1,12,0,8,92,100,69,96,-1,4,-1,5,19,80,NA,10900,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 017200,42095017200,116,78,92,100,4,8,2.5,228,348,689,13495,5445,12,30,23,16,19,35,3,60,22,95,80,-1,50,84,48,40,71,24,1,61,23,15,1,45,28,-1,1,55,2,13,-1,15,1,10,114,93,165,29,33,38,13,9,23,18,NA,10900,85592,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 017300,42095017300,104,68,72,100,5,8,1.5,110,363,707,15398,10079,4,21,25,30,20,13,3,82,28,99,53,1,15,82,17,32,47,35,-1,19,15,65,4,25,15,1,-1,75,-1,8,-1,8,3,11,102,99,95,81,7,13,1,13,16,49,NA,10900,82832,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 017401,42095017401,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 017501,42095017501,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 017502,42095017502,53,69,37,100,5,5,1,38,346,702,16505,16071,-1,8,27,41,24,-1,-1,100,32,100,35,-1,-1,89,-1,100,6,16,-1,3,8,89,43,3,3,-1,-1,97,-1,-1,-1,0,0,7,102,100,68,100,-1,-1,-1,4,14,72,NA,10900,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 017603,42095017603,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,49144,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 017604,42095017604,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 017605,42095017605,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 017607,42095017607,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,49144,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 017702,42095017702,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 017703,42095017703,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 017704,42095017704,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 017800,42095017800,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,27760,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 017901,42095017901,37,65,25,100,5,12,1.2,31,345,713,15011,12105,-1,24,28,28,20,-1,-1,100,29,100,64,-1,8,76,8,86,33,48,4,24,-1,72,8,20,-1,-1,-1,80,-1,20,-1,20,0,5,119,88,101,84,8,8,8,6,8,55,NA,10900,33744,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 018002,42095018002,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 018100,42095018100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,29568,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 018200,42095018200,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 018300,42095018300,15,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,20776,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northampton County 999999,42095999999,14,78,11,100,5,-1,1.8,20,217,686,9038,4971,25,25,13,25,13,18,9,45,17,91,73,-1,45,91,45,13,33,15,-1,55,18,27,9,82,36,9,-1,18,-1,36,-1,36,0,-1,114,100,88,45,36,18,9,9,35,37,NA,10900,XXXXX,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northumberland County 080100,42097080100,10,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,44980,77832,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northumberland County 080200,42097080200,8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,44980,46120,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northumberland County 080300,42097080300,29,86,25,100,6,20,2.6,65,357,375,15448,5941,4,25,21,33,17,28,-1,68,31,92,60,8,36,80,40,42,33,17,-1,60,20,20,8,16,12,-1,4,84,-1,-1,-1,0,4,10,72,96,199,40,16,44,4,18,12,55,NA,44980,50016,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northumberland County 080400,42097080400,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,44980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northumberland County 080500,42097080500,24,86,21,100,4,19,3.6,75,393,375,16300,4564,-1,10,30,30,30,43,-1,52,30,90,43,29,48,71,62,29,-1,9,5,76,19,-1,-1,38,14,-1,5,62,-1,19,-1,19,0,9,47,100,169,5,5,90,14,14,3,75,NA,44980,38744,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northumberland County 080600,42097080600,38,86,33,100,5,21,1.3,43,298,375,13562,10408,-1,21,55,18,6,6,-1,94,32,100,36,-1,9,79,9,71,4,14,-1,18,3,79,33,6,3,-1,-1,94,-1,3,-1,3,0,7,84,21,217,82,9,9,9,10,5,60,NA,44980,55456,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northumberland County 080800,42097080800,13,86,11,100,6,18,1.7,19,294,375,12048,6975,9,27,36,9,18,27,-1,73,27,91,73,-1,55,91,55,33,-1,16,9,55,18,18,9,0,-1,-1,-1,100,-1,-1,-1,0,0,8,68,91,113,18,82,-1,9,6,2,85,NA,44980,XXXXX,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northumberland County 080900,42097080900,44,86,38,100,6,16,1.7,63,294,375,12258,7394,3,36,39,11,11,13,3,79,28,92,66,3,21,66,18,58,50,35,8,32,24,37,3,3,-1,-1,-1,97,-1,3,-1,3,0,4,72,79,150,37,47,16,29,15,2,45,NA,44980,03464,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northumberland County 081000,42097081000,68,86,59,100,6,15,2,119,243,375,10248,5081,7,46,35,7,4,20,-1,71,23,98,81,3,34,76,32,56,64,29,7,41,34,19,-1,7,3,-1,-1,93,-1,3,-1,3,2,10,88,97,183,29,39,32,29,21,4,32,NA,44980,51496,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northumberland County 081100,42097081100,102,86,88,100,6,9,1.4,120,273,375,11578,8491,2,40,38,15,4,13,1,82,28,99,65,2,15,73,17,52,36,34,3,24,25,48,7,5,3,-1,-1,95,-1,1,-1,1,0,6,98,58,185,68,19,13,13,15,4,23,NA,44980,51496,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northumberland County 081200,42097081200,17,75,13,100,5,23,2.3,30,270,387,10550,4572,-1,33,58,8,-1,15,-1,77,22,100,92,-1,31,69,31,36,100,23,8,54,23,15,-1,31,15,-1,-1,69,-1,15,-1,15,0,6,36,100,229,46,15,38,23,14,22,64,NA,44980,47736,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northumberland County 081300,42097081300,30,66,20,100,6,20,2,39,322,399,12740,6533,16,21,26,16,21,35,10,50,28,90,50,10,45,60,40,24,33,13,5,55,25,15,-1,5,5,-1,-1,95,-1,-1,-1,0,0,2,44,95,196,40,40,20,5,30,3,34,NA,44980,22528,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northumberland County 081400,42097081400,17,77,13,100,6,-1,1.2,16,275,384,11613,9435,8,25,42,17,8,46,-1,46,28,92,77,-1,15,69,8,40,-1,25,8,23,46,23,8,8,8,-1,-1,92,-1,-1,-1,0,0,-1,92,100,91,54,38,8,31,15,2,62,NA,44980,24948,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northumberland County 081500,42097081500,96,60,60,100,6,30,1.6,97,238,408,9694,5996,18,40,30,9,4,30,7,58,23,97,78,5,27,65,30,25,63,22,10,40,23,27,-1,13,3,-1,-1,87,-1,10,-1,10,0,3,80,82,147,65,27,8,2,20,6,24,NA,44980,69600,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northumberland County 081600,42097081600,37,59,23,100,6,35,1.6,37,315,410,12740,7919,5,41,32,9,14,39,-1,57,28,87,74,9,26,65,30,28,40,19,17,39,22,22,-1,17,9,-1,-1,83,-1,9,-1,9,0,2,59,96,184,61,30,9,-1,31,4,22,NA,44980,69600,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northumberland County 081700,42097081700,77,60,48,100,6,25,2,97,264,409,10749,5319,15,47,21,11,6,40,2,56,24,96,79,8,31,71,35,21,70,15,21,46,13,21,-1,10,4,-1,-1,90,2,4,-1,6,0,4,71,90,154,58,17,25,-1,29,5,30,NA,44980,69600,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northumberland County 081800,42097081800,8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,44980,XXXXX,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Northumberland County 081900,42097081900,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,44980,99999,NA,NA,PA,NA,NA
